Params: n= 1 ,m= 4
Tactic call cbv;setoid_rewrite ran for 0.894 secs (0.892u,0.s) (success)
Params: n= 1 ,m= 90
Tactic call cbv;setoid_rewrite ran for 0.91 secs (0.911u,0.s) (success)
Params: n= 1 ,m= 91
Tactic call cbv;setoid_rewrite ran for 0.922 secs (0.923u,0.s) (success)
Params: n= 1 ,m= 92
Tactic call cbv;setoid_rewrite ran for 0.949 secs (0.948u,0.s) (success)
Params: n= 1 ,m= 93
Tactic call cbv;setoid_rewrite ran for 0.972 secs (0.975u,0.s) (success)
Params: n= 1 ,m= 94
Tactic call cbv;setoid_rewrite ran for 0.988 secs (0.987u,0.s) (success)
Params: n= 1 ,m= 95
Tactic call cbv;setoid_rewrite ran for 1.002 secs (1.004u,0.s) (success)
Params: n= 1 ,m= 96
Tactic call cbv;setoid_rewrite ran for 1.036 secs (1.035u,0.s) (success)
Params: n= 1 ,m= 97
Tactic call cbv;setoid_rewrite ran for 1.041 secs (1.04u,0.s) (success)
Params: n= 1 ,m= 98
Tactic call cbv;setoid_rewrite ran for 1.037 secs (1.031u,0.004s) (success)
Params: n= 1 ,m= 99
Tactic call cbv;setoid_rewrite ran for 1.062 secs (1.064u,0.s) (success)
Params: n= 1 ,m= 100
Tactic call cbv;setoid_rewrite ran for 1.074 secs (1.072u,0.s) (success)
Params: n= 1 ,m= 101
Tactic call cbv;setoid_rewrite ran for 1.091 secs (1.088u,0.s) (success)
Params: n= 1 ,m= 102
Tactic call cbv;setoid_rewrite ran for 1.101 secs (1.1u,0.s) (success)
Params: n= 1 ,m= 103
Tactic call cbv;setoid_rewrite ran for 1.11 secs (1.112u,0.s) (success)
Params: n= 1 ,m= 104
Tactic call cbv;setoid_rewrite ran for 1.13 secs (1.131u,0.s) (success)
Params: n= 1 ,m= 105
Tactic call cbv;setoid_rewrite ran for 1.167 secs (1.167u,0.s) (success)
Params: n= 1 ,m= 106
Tactic call cbv;setoid_rewrite ran for 1.197 secs (1.196u,0.s) (success)
Params: n= 1 ,m= 107
Tactic call cbv;setoid_rewrite ran for 1.214 secs (1.216u,0.s) (success)
Params: n= 1 ,m= 108
Tactic call cbv;setoid_rewrite ran for 1.24 secs (1.239u,0.s) (success)
Params: n= 1 ,m= 109
Tactic call cbv;setoid_rewrite ran for 1.235 secs (1.236u,0.s) (success)
Params: n= 1 ,m= 110
Tactic call cbv;setoid_rewrite ran for 1.236 secs (1.235u,0.s) (success)
Params: n= 1 ,m= 111
Tactic call cbv;setoid_rewrite ran for 1.261 secs (1.26u,0.s) (success)
Params: n= 1 ,m= 112
Tactic call cbv;setoid_rewrite ran for 1.279 secs (1.279u,0.s) (success)
Params: n= 1 ,m= 113
Tactic call cbv;setoid_rewrite ran for 1.298 secs (1.3u,0.s) (success)
Params: n= 1 ,m= 114
Tactic call cbv;setoid_rewrite ran for 1.306 secs (1.307u,0.s) (success)
Params: n= 1 ,m= 115
Tactic call cbv;setoid_rewrite ran for 1.333 secs (1.335u,0.s) (success)
Params: n= 1 ,m= 116
Tactic call cbv;setoid_rewrite ran for 1.368 secs (1.367u,0.s) (success)
Params: n= 1 ,m= 117
Tactic call cbv;setoid_rewrite ran for 1.408 secs (1.408u,0.s) (success)
Params: n= 1 ,m= 118
Tactic call cbv;setoid_rewrite ran for 1.42 secs (1.42u,0.s) (success)
Params: n= 1 ,m= 119
Tactic call cbv;setoid_rewrite ran for 1.418 secs (1.415u,0.s) (success)
Params: n= 1 ,m= 120
Tactic call cbv;setoid_rewrite ran for 1.426 secs (1.423u,0.s) (success)
Params: n= 1 ,m= 121
Tactic call cbv;setoid_rewrite ran for 1.442 secs (1.444u,0.s) (success)
Params: n= 1 ,m= 122
Tactic call cbv;setoid_rewrite ran for 1.463 secs (1.463u,0.s) (success)
Params: n= 1 ,m= 123
Tactic call cbv;setoid_rewrite ran for 1.479 secs (1.48u,0.s) (success)
Params: n= 1 ,m= 124
Tactic call cbv;setoid_rewrite ran for 1.498 secs (1.495u,0.s) (success)
Params: n= 1 ,m= 125
Tactic call cbv;setoid_rewrite ran for 1.519 secs (1.519u,0.s) (success)
Params: n= 1 ,m= 126
Tactic call cbv;setoid_rewrite ran for 1.569 secs (1.567u,0.s) (success)
Params: n= 1 ,m= 127
Tactic call cbv;setoid_rewrite ran for 1.587 secs (1.587u,0.s) (success)
Params: n= 1 ,m= 128
Tactic call cbv;setoid_rewrite ran for 1.62 secs (1.624u,0.s) (success)
Params: n= 1 ,m= 129
Tactic call cbv;setoid_rewrite ran for 1.598 secs (1.596u,0.s) (success)
Params: n= 1 ,m= 130
Tactic call cbv;setoid_rewrite ran for 1.619 secs (1.615u,0.s) (success)
Params: n= 1 ,m= 131
Tactic call cbv;setoid_rewrite ran for 1.638 secs (1.635u,0.s) (success)
Params: n= 1 ,m= 132
Tactic call cbv;setoid_rewrite ran for 1.646 secs (1.647u,0.s) (success)
Params: n= 1 ,m= 133
Tactic call cbv;setoid_rewrite ran for 1.68 secs (1.68u,0.s) (success)
Params: n= 1 ,m= 134
Tactic call cbv;setoid_rewrite ran for 1.739 secs (1.739u,0.s) (success)
Params: n= 1 ,m= 135
Tactic call cbv;setoid_rewrite ran for 1.769 secs (1.768u,0.s) (success)
Params: n= 1 ,m= 136
Tactic call cbv;setoid_rewrite ran for 1.778 secs (1.78u,0.s) (success)
Params: n= 1 ,m= 137
Tactic call cbv;setoid_rewrite ran for 1.76 secs (1.759u,0.s) (success)
Params: n= 1 ,m= 138
Tactic call cbv;setoid_rewrite ran for 1.788 secs (1.788u,0.s) (success)
Params: n= 1 ,m= 139
Tactic call cbv;setoid_rewrite ran for 1.804 secs (1.804u,0.s) (success)
Params: n= 1 ,m= 140
Tactic call cbv;setoid_rewrite ran for 1.816 secs (1.819u,0.s) (success)
Params: n= 1 ,m= 141
Tactic call cbv;setoid_rewrite ran for 1.875 secs (1.876u,0.s) (success)
Params: n= 1 ,m= 142
Tactic call cbv;setoid_rewrite ran for 1.915 secs (1.915u,0.s) (success)
Params: n= 1 ,m= 143
Tactic call cbv;setoid_rewrite ran for 1.924 secs (1.923u,0.s) (success)
Params: n= 1 ,m= 144
Tactic call cbv;setoid_rewrite ran for 1.913 secs (1.916u,0.s) (success)
Params: n= 1 ,m= 145
Tactic call cbv;setoid_rewrite ran for 1.938 secs (1.935u,0.s) (success)
Params: n= 1 ,m= 146
Tactic call cbv;setoid_rewrite ran for 1.934 secs (1.932u,0.s) (success)
Params: n= 1 ,m= 147
Tactic call cbv;setoid_rewrite ran for 1.978 secs (1.979u,0.s) (success)
Params: n= 1 ,m= 148
Tactic call cbv;setoid_rewrite ran for 2.04 secs (2.04u,0.s) (success)
Params: n= 1 ,m= 149
Tactic call cbv;setoid_rewrite ran for 2.089 secs (2.087u,0.s) (success)
Params: n= 1 ,m= 150
Tactic call cbv;setoid_rewrite ran for 2.045 secs (2.043u,0.s) (success)
Params: n= 1 ,m= 151
Tactic call cbv;setoid_rewrite ran for 2.072 secs (2.072u,0.s) (success)
Params: n= 1 ,m= 152
Tactic call cbv;setoid_rewrite ran for 2.08 secs (2.079u,0.s) (success)
Params: n= 1 ,m= 153
Tactic call cbv;setoid_rewrite ran for 2.099 secs (2.1u,0.s) (success)
Params: n= 1 ,m= 154
Tactic call cbv;setoid_rewrite ran for 2.168 secs (2.167u,0.s) (success)
Params: n= 1 ,m= 155
Tactic call cbv;setoid_rewrite ran for 2.225 secs (2.228u,0.s) (success)
Params: n= 1 ,m= 156
Tactic call cbv;setoid_rewrite ran for 2.195 secs (2.195u,0.s) (success)
Params: n= 1 ,m= 157
Tactic call cbv;setoid_rewrite ran for 2.198 secs (2.2u,0.s) (success)
Params: n= 1 ,m= 158
Tactic call cbv;setoid_rewrite ran for 2.214 secs (2.215u,0.s) (success)
Params: n= 1 ,m= 159
Tactic call cbv;setoid_rewrite ran for 2.246 secs (2.244u,0.s) (success)
Params: n= 1 ,m= 160
Tactic call cbv;setoid_rewrite ran for 2.322 secs (2.319u,0.s) (success)
Params: n= 1 ,m= 161
Tactic call cbv;setoid_rewrite ran for 2.359 secs (2.355u,0.s) (success)
Params: n= 1 ,m= 162
Tactic call cbv;setoid_rewrite ran for 2.321 secs (2.319u,0.s) (success)
Params: n= 1 ,m= 163
Tactic call cbv;setoid_rewrite ran for 2.342 secs (2.343u,0.s) (success)
Params: n= 1 ,m= 164
Tactic call cbv;setoid_rewrite ran for 2.365 secs (2.364u,0.s) (success)
Params: n= 1 ,m= 165
Tactic call cbv;setoid_rewrite ran for 2.422 secs (2.42u,0.s) (success)
Params: n= 1 ,m= 166
Tactic call cbv;setoid_rewrite ran for 2.496 secs (2.496u,0.s) (success)
Params: n= 1 ,m= 167
Tactic call cbv;setoid_rewrite ran for 2.45 secs (2.448u,0.s) (success)
Params: n= 1 ,m= 168
Tactic call cbv;setoid_rewrite ran for 2.464 secs (2.463u,0.s) (success)
Params: n= 1 ,m= 169
Tactic call cbv;setoid_rewrite ran for 2.482 secs (2.479u,0.s) (success)
Params: n= 1 ,m= 170
Tactic call cbv;setoid_rewrite ran for 2.559 secs (2.555u,0.s) (success)
Params: n= 1 ,m= 171
Tactic call cbv;setoid_rewrite ran for 2.621 secs (2.62u,0.s) (success)
Params: n= 1 ,m= 172
Tactic call cbv;setoid_rewrite ran for 2.566 secs (2.568u,0.s) (success)
Params: n= 1 ,m= 173
Tactic call cbv;setoid_rewrite ran for 2.587 secs (2.587u,0.s) (success)
Params: n= 1 ,m= 174
Tactic call cbv;setoid_rewrite ran for 2.617 secs (2.62u,0.s) (success)
Params: n= 1 ,m= 175
Tactic call cbv;setoid_rewrite ran for 2.694 secs (2.692u,0.s) (success)
Params: n= 1 ,m= 176
Tactic call cbv;setoid_rewrite ran for 2.738 secs (2.74u,0.s) (success)
Params: n= 1 ,m= 177
Tactic call cbv;setoid_rewrite ran for 2.699 secs (2.699u,0.s) (success)
Params: n= 1 ,m= 178
Tactic call cbv;setoid_rewrite ran for 2.714 secs (2.712u,0.s) (success)
Params: n= 1 ,m= 179
Tactic call cbv;setoid_rewrite ran for 2.768 secs (2.768u,0.s) (success)
Params: n= 1 ,m= 180
Tactic call cbv;setoid_rewrite ran for 2.86 secs (2.859u,0.s) (success)
Params: n= 1 ,m= 181
Tactic call cbv;setoid_rewrite ran for 2.817 secs (2.816u,0.004s) (success)
Params: n= 1 ,m= 182
Tactic call cbv;setoid_rewrite ran for 3.073 secs (3.068u,0.004s) (success)
Params: n= 1 ,m= 183
Tactic call cbv;setoid_rewrite ran for 2.965 secs (2.963u,0.s) (success)
Params: n= 1 ,m= 184
Tactic call cbv;setoid_rewrite ran for 3.052 secs (3.051u,0.s) (success)
Params: n= 1 ,m= 185
Tactic call cbv;setoid_rewrite ran for 3.086 secs (3.084u,0.s) (success)
Params: n= 1 ,m= 186
Tactic call cbv;setoid_rewrite ran for 3.056 secs (3.056u,0.s) (success)
Params: n= 1 ,m= 187
Tactic call cbv;setoid_rewrite ran for 3.064 secs (3.063u,0.s) (success)
Params: n= 1 ,m= 188
Tactic call cbv;setoid_rewrite ran for 3.145 secs (3.144u,0.s) (success)
Params: n= 1 ,m= 189
Tactic call cbv;setoid_rewrite ran for 3.217 secs (3.219u,0.s) (success)
Params: n= 1 ,m= 190
Tactic call cbv;setoid_rewrite ran for 3.176 secs (3.175u,0.s) (success)
Params: n= 1 ,m= 191
Tactic call cbv;setoid_rewrite ran for 3.2 secs (3.2u,0.s) (success)
Params: n= 1 ,m= 192
Tactic call cbv;setoid_rewrite ran for 3.237 secs (3.236u,0.s) (success)
Params: n= 1 ,m= 193
Tactic call cbv;setoid_rewrite ran for 3.375 secs (3.375u,0.s) (success)
Params: n= 1 ,m= 194
Tactic call cbv;setoid_rewrite ran for 3.298 secs (3.3u,0.s) (success)
Params: n= 1 ,m= 195
Tactic call cbv;setoid_rewrite ran for 3.303 secs (3.304u,0.s) (success)
Params: n= 1 ,m= 196
Tactic call cbv;setoid_rewrite ran for 3.351 secs (3.352u,0.s) (success)
Params: n= 1 ,m= 197
Tactic call cbv;setoid_rewrite ran for 3.496 secs (3.5u,0.s) (success)
Params: n= 1 ,m= 198
Tactic call cbv;setoid_rewrite ran for 3.43 secs (3.427u,0.s) (success)
Params: n= 1 ,m= 199
Tactic call cbv;setoid_rewrite ran for 3.448 secs (3.447u,0.s) (success)
Params: n= 1 ,m= 200
Tactic call cbv;setoid_rewrite ran for 3.473 secs (3.472u,0.s) (success)
Params: n= 1 ,m= 201
Tactic call cbv;setoid_rewrite ran for 3.62 secs (3.62u,0.s) (success)
Params: n= 1 ,m= 202
Tactic call cbv;setoid_rewrite ran for 3.538 secs (3.536u,0.s) (success)
Params: n= 1 ,m= 203
Tactic call cbv;setoid_rewrite ran for 3.544 secs (3.543u,0.s) (success)
Params: n= 1 ,m= 204
Tactic call cbv;setoid_rewrite ran for 3.625 secs (3.624u,0.s) (success)
Params: n= 1 ,m= 205
Tactic call cbv;setoid_rewrite ran for 3.71 secs (3.707u,0.s) (success)
Params: n= 1 ,m= 206
Tactic call cbv;setoid_rewrite ran for 3.672 secs (3.671u,0.s) (success)
Params: n= 1 ,m= 207
Tactic call cbv;setoid_rewrite ran for 3.677 secs (3.676u,0.s) (success)
Params: n= 1 ,m= 208
Tactic call cbv;setoid_rewrite ran for 3.774 secs (3.775u,0.s) (success)
Params: n= 1 ,m= 209
Tactic call cbv;setoid_rewrite ran for 3.812 secs (3.812u,0.s) (success)
Params: n= 1 ,m= 210
Tactic call cbv;setoid_rewrite ran for 3.773 secs (3.771u,0.s) (success)
Params: n= 1 ,m= 211
Tactic call cbv;setoid_rewrite ran for 3.81 secs (3.812u,0.s) (success)
Params: n= 1 ,m= 212
Tactic call cbv;setoid_rewrite ran for 3.951 secs (3.951u,0.s) (success)
Params: n= 1 ,m= 213
Tactic call cbv;setoid_rewrite ran for 3.885 secs (3.884u,0.s) (success)
Params: n= 1 ,m= 214
Tactic call cbv;setoid_rewrite ran for 3.891 secs (3.887u,0.s) (success)
Params: n= 1 ,m= 215
Tactic call cbv;setoid_rewrite ran for 4.022 secs (4.019u,0.s) (success)
Params: n= 1 ,m= 216
Tactic call cbv;setoid_rewrite ran for 4.008 secs (4.007u,0.s) (success)
Params: n= 1 ,m= 217
Tactic call cbv;setoid_rewrite ran for 3.99 secs (3.992u,0.s) (success)
Params: n= 1 ,m= 218
Tactic call cbv;setoid_rewrite ran for 4.082 secs (4.079u,0.s) (success)
Params: n= 1 ,m= 219
Tactic call cbv;setoid_rewrite ran for 4.134 secs (4.131u,0.s) (success)
Params: n= 1 ,m= 220
Tactic call cbv;setoid_rewrite ran for 4.111 secs (4.112u,0.s) (success)
Params: n= 1 ,m= 221
Tactic call cbv;setoid_rewrite ran for 4.143 secs (4.144u,0.s) (success)
Params: n= 1 ,m= 222
Tactic call cbv;setoid_rewrite ran for 4.279 secs (4.279u,0.s) (success)
Params: n= 1 ,m= 223
Tactic call cbv;setoid_rewrite ran for 4.197 secs (4.196u,0.s) (success)
Params: n= 1 ,m= 224
Tactic call cbv;setoid_rewrite ran for 4.22 secs (4.22u,0.s) (success)
Params: n= 1 ,m= 225
Tactic call cbv;setoid_rewrite ran for 4.397 secs (4.396u,0.s) (success)
Params: n= 1 ,m= 226
Tactic call cbv;setoid_rewrite ran for 4.296 secs (4.295u,0.s) (success)
Params: n= 1 ,m= 227
Tactic call cbv;setoid_rewrite ran for 4.326 secs (4.328u,0.s) (success)
Params: n= 1 ,m= 228
Tactic call cbv;setoid_rewrite ran for 4.492 secs (4.491u,0.s) (success)
Params: n= 1 ,m= 229
Tactic call cbv;setoid_rewrite ran for 4.404 secs (4.403u,0.s) (success)
Params: n= 1 ,m= 230
Tactic call cbv;setoid_rewrite ran for 4.429 secs (4.427u,0.s) (success)
Params: n= 1 ,m= 231
Tactic call cbv;setoid_rewrite ran for 4.597 secs (4.596u,0.s) (success)
Params: n= 1 ,m= 232
Tactic call cbv;setoid_rewrite ran for 4.493 secs (4.495u,0.s) (success)
Params: n= 1 ,m= 233
Tactic call cbv;setoid_rewrite ran for 4.523 secs (4.524u,0.s) (success)
Params: n= 1 ,m= 234
Tactic call cbv;setoid_rewrite ran for 4.687 secs (4.687u,0.s) (success)
Params: n= 1 ,m= 235
Tactic call cbv;setoid_rewrite ran for 4.591 secs (4.592u,0.s) (success)
Params: n= 1 ,m= 236
Tactic call cbv;setoid_rewrite ran for 4.623 secs (4.623u,0.s) (success)
Params: n= 1 ,m= 237
Tactic call cbv;setoid_rewrite ran for 4.788 secs (4.788u,0.s) (success)
Params: n= 1 ,m= 238
Tactic call cbv;setoid_rewrite ran for 4.703 secs (4.704u,0.s) (success)
Params: n= 1 ,m= 239
Tactic call cbv;setoid_rewrite ran for 4.757 secs (4.755u,0.s) (success)
Params: n= 1 ,m= 240
Tactic call cbv;setoid_rewrite ran for 4.862 secs (4.859u,0.s) (success)
Params: n= 1 ,m= 241
Tactic call cbv;setoid_rewrite ran for 4.798 secs (4.8u,0.s) (success)
Params: n= 1 ,m= 242
Tactic call cbv;setoid_rewrite ran for 4.905 secs (4.903u,0.s) (success)
Params: n= 1 ,m= 243
Tactic call cbv;setoid_rewrite ran for 4.92 secs (4.919u,0.s) (success)
Params: n= 1 ,m= 244
Tactic call cbv;setoid_rewrite ran for 4.901 secs (4.9u,0.s) (success)
Params: n= 1 ,m= 245
Tactic call cbv;setoid_rewrite ran for 5.08 secs (5.08u,0.s) (success)
Params: n= 1 ,m= 246
Tactic call cbv;setoid_rewrite ran for 4.983 secs (4.983u,0.s) (success)
Params: n= 1 ,m= 247
Tactic call cbv;setoid_rewrite ran for 5.017 secs (5.019u,0.s) (success)
Params: n= 1 ,m= 248
Tactic call cbv;setoid_rewrite ran for 5.183 secs (5.184u,0.s) (success)
Params: n= 1 ,m= 249
Tactic call cbv;setoid_rewrite ran for 5.107 secs (5.091u,0.015s) (success)
Params: n= 1 ,m= 250
Tactic call cbv;setoid_rewrite ran for 5.203 secs (5.204u,0.s) (success)
Params: n= 1 ,m= 251
Tactic call cbv;setoid_rewrite ran for 5.202 secs (5.204u,0.s) (success)
Params: n= 1 ,m= 252
Tactic call cbv;setoid_rewrite ran for 5.182 secs (5.183u,0.s) (success)
Params: n= 1 ,m= 253
